# INDEX | PRICE
233.0,17981.0
237.0,11818.0
238.0,7886.0
239.0,7833.0
240.0,9444.0
241.0,17968.0
242.0,21028.0
243.0,16667.0
246.0,9692.0
247.0,9333.0
248.0,14286.0
253.0,21937.0
255.0,9500.0
260.0,8545.0
261.0,8947.0
262.0,7883.0
263.0,16889.0
266.0,10769.0
268.0,11423.0
269.0,9032.0
270.0,10000.0
271.0,18868.0
273.0,16231.0
276.0,12452.0
277.0,10638.0
280.0,9692.0
281.0,14091.0
283.0,11429.0
284.0,10573.0
285.0,10909.0
286.0,11159.0
287.0,15658.0
290.0,16111.0
292.0,11450.0
294.0,8491.0
295.0,11667.0
299.0,8759.0
300.0,11259.0
301.0,11526.0
303.0,16296.0
304.0,22000.0
305.0,11486.0
307.0,22015.0
309.0,9600.0
310.0,13636.0
311.0,14123.0
312.0,10187.0
314.0,11838.0
317.0,8454.0
325.0,9358.0
326.0,15516.0
327.0,14539.0
328.0,7969.0
329.0,11000.0
330.0,18571.0
331.0,18808.0
332.0,14359.0
333.0,28200.0
336.0,9009.0
337.0,11111.0
338.0,14800.0
339.0,7761.0
340.0,8837.0
341.0,14400.0
342.0,9683.0
343.0,9538.0
344.0,9841.0
345.0,11345.0
347.0,12250.0
351.0,10553.0
352.0,7737.0
353.0,12623.0
354.0,11957.0
357.0,10909.0
359.0,34091.0
360.0,17526.0
363.0,12107.0
366.0,18595.0
368.0,17143.0
370.0,9478.0
373.0,7719.0
374.0,15446.0
375.0,9333.0
376.0,13000.0
377.0,10588.0
379.0,9381.0
380.0,11340.0
386.0,14074.0
387.0,13333.0
388.0,13833.0
390.0,8923.0
392.0,13889.0
393.0,20370.0
395.0,11895.0
396.0,10399.0
399.0,9091.0
401.0,8727.0
403.0,11524.0
404.0,14902.0
405.0,11684.0
406.0,10709.0
407.0,10316.0
408.0,9538.0
409.0,7883.0
410.0,11905.0
413.0,9091.0
414.0,10976.0
415.0,10549.0
416.0,10667.0
417.0,19231.0
419.0,12449.0
420.0,16162.0
421.0,17937.0
424.0,10068.0
430.0,10543.0
431.0,12566.0
432.0,16774.0
433.0,18204.0
434.0,18591.0
435.0,12973.0
436.0,8929.0
441.0,24165.0
444.0,14902.0
446.0,16500.0
447.0,8226.0
448.0,10000.0
449.0,18235.0
450.0,19386.0
451.0,18889.0
452.0,9091.0
453.0,9091.0
454.0,11474.0
455.0,8108.0
456.0,10750.0
457.0,14324.0
458.0,8837.0
459.0,8837.0
460.0,8667.0
461.0,11000.0
462.0,11579.0
464.0,17500.0
465.0,9905.0
472.0,13333.0
473.0,8824.0
475.0,11310.0
476.0,11789.0
477.0,13077.0
480.0,9091.0
481.0,16667.0
483.0,22127.0
485.0,8182.0
489.0,12401.0
492.0,11429.0
494.0,9091.0
495.0,9091.0
496.0,15556.0
497.0,7692.0
498.0,10000.0
502.0,13667.0
504.0,16316.0
505.0,18834.0
506.0,11896.0
507.0,10750.0
508.0,11250.0
510.0,12500.0
511.0,11006.0
512.0,12778.0
513.0,9677.0
515.0,7984.0
518.0,19024.0
519.0,14114.0
520.0,10081.0
522.0,8187.0
524.0,15000.0
525.0,18811.0
526.0,12667.0
527.0,16975.0
528.0,9091.0
530.0,16667.0
531.0,11256.0
532.0,12857.0
533.0,21840.0
537.0,7846.0
539.0,16348.0
542.0,9953.0
544.0,17549.0
546.0,8125.0
548.0,25197.0
550.0,15385.0
553.0,17000.0
554.0,8097.0
555.0,8889.0
559.0,10000.0
560.0,10439.0
562.0,19231.0
564.0,10000.0
565.0,9167.0
567.0,14804.0
569.0,14828.0
570.0,13000.0
571.0,11111.0
572.0,10714.0
573.0,16871.0
574.0,18000.0
575.0,16011.0
576.0,17500.0
579.0,13808.0
581.0,16875.0
582.0,11333.0
584.0,8500.0
585.0,14415.0
587.0,24017.0
588.0,21053.0
589.0,10870.0
590.0,15845.0
591.0,20000.0
594.0,15969.0
595.0,7978.0
597.0,11960.0
599.0,11857.0
600.0,16454.0
601.0,12200.0
602.0,20154.0
604.0,8900.0
606.0,11111.0
610.0,11941.0
611.0,9870.0
614.0,11368.0
618.0,12444.0
619.0,12857.0
622.0,16000.0
624.0,16667.0
625.0,11000.0
626.0,14394.0
627.0,12727.0
628.0,8392.0
629.0,7647.0
631.0,14516.0
633.0,9920.0
635.0,9000.0
637.0,7732.0
639.0,12681.0
644.0,13000.0
647.0,12012.0
648.0,18657.0
650.0,14545.0
654.0,14725.0
655.0,10769.0
656.0,7800.0
658.0,20909.0
659.0,13443.0
661.0,12000.0
662.0,15714.0
663.0,9077.0
664.0,15455.0
665.0,8067.0
667.0,16605.0
668.0,13262.0
669.0,17196.0
670.0,9125.0
671.0,14348.0
672.0,11298.0
674.0,13063.0
675.0,18125.0
676.0,18097.0
677.0,23043.0
680.0,11300.0
681.0,17500.0
682.0,9112.0
683.0,16065.0
685.0,14423.0
686.0,15714.0
687.0,16774.0
688.0,20619.0
689.0,20556.0
692.0,11111.0
693.0,11727.0
694.0,16213.0
695.0,13273.0
696.0,16949.0
697.0,9453.0
698.0,13727.0
699.0,13691.0
700.0,18700.0
702.0,14778.0
704.0,11429.0
705.0,15976.0
707.0,14528.0
710.0,12171.0
711.0,8091.0
712.0,11558.0
718.0,8235.0
719.0,21250.0
725.0,12400.0
726.0,7647.0
727.0,10615.0
728.0,9820.0
731.0,17034.0
732.0,18250.0
733.0,10417.0
735.0,13067.0
736.0,8184.0
737.0,13192.0
740.0,15942.0
742.0,13307.0
744.0,10333.0
746.0,16250.0
749.0,11724.0
750.0,9611.0
752.0,14286.0
753.0,13745.0
754.0,13131.0
755.0,11207.0
758.0,17240.0
759.0,14455.0
760.0,10513.0
763.0,11429.0
766.0,20000.0
769.0,11000.0
770.0,7647.0
771.0,9783.0
772.0,11349.0
773.0,15417.0
774.0,9167.0
775.0,9508.0
778.0,10000.0
779.0,9333.0
780.0,14286.0
781.0,12152.0
784.0,7692.0
785.0,10345.0
789.0,7742.0
790.0,10400.0
791.0,18636.0
792.0,8980.0
797.0,20833.0
798.0,10000.0
801.0,11125.0
803.0,10833.0
804.0,8795.0
805.0,9818.0
806.0,11282.0
807.0,9402.0
810.0,9100.0
811.0,19474.0
812.0,10000.0
813.0,11899.0
814.0,21111.0
815.0,12364.0
816.0,12417.0
817.0,8652.0
819.0,12692.0
821.0,10909.0
823.0,14348.0
824.0,11024.0
830.0,9314.0
831.0,20714.0
832.0,12857.0
833.0,16905.0
834.0,13095.0
835.0,7636.0
836.0,10728.0
837.0,8421.0
838.0,11885.0
841.0,15488.0
843.0,10769.0
846.0,17981.0
847.0,11029.0
848.0,16986.0
853.0,18942.0
854.0,9412.0
857.0,19379.0
858.0,19379.0
860.0,10400.0
861.0,13081.0
862.0,8500.0
864.0,10667.0
865.0,16250.0
867.0,7803.0
869.0,11047.0
870.0,11200.0
871.0,15000.0
873.0,10778.0
874.0,13636.0
876.0,10889.0
877.0,8571.0
879.0,8019.0
880.0,10727.0
881.0,10909.0
882.0,12500.0
885.0,12008.0
886.0,8859.0
887.0,10600.0
888.0,10667.0
890.0,10963.0
891.0,9681.0
892.0,15605.0
893.0,24138.0
894.0,31405.0
897.0,12857.0
900.0,16667.0
902.0,12324.0
903.0,12708.0
904.0,11273.0
905.0,9868.0
907.0,17500.0
908.0,22414.0
909.0,9792.0
911.0,16857.0
914.0,7647.0
916.0,11483.0
918.0,10556.0
919.0,9481.0
920.0,10816.0
921.0,13978.0
923.0,12605.0
924.0,11733.0
925.0,8046.0
926.0,8342.0
927.0,8857.0
928.0,13946.0
933.0,7879.0
935.0,13158.0
936.0,14648.0
939.0,8000.0
943.0,12000.0
944.0,15455.0
945.0,24500.0
946.0,11613.0
950.0,10848.0
951.0,13821.0
952.0,15455.0
956.0,12857.0
957.0,14400.0
958.0,11444.0
960.0,11556.0
961.0,10800.0
964.0,11667.0
965.0,9787.0
967.0,13500.0
970.0,16106.0
972.0,15852.0
974.0,11250.0
976.0,19250.0
979.0,7815.0
980.0,7703.0
981.0,7906.0
982.0,8299.0
983.0,9034.0
984.0,8599.0
986.0,12482.0
987.0,12140.0
988.0,8980.0
993.0,13750.0
994.0,7738.0
996.0,9600.0
997.0,7895.0
999.0,17255.0
1000.0,17045.0
1002.0,8755.0
1005.0,8800.0
1010.0,7679.0
1012.0,21923.0
1013.0,8276.0
1014.0,8000.0
1015.0,8000.0
1018.0,7971.0
1021.0,15789.0
1024.0,10606.0
1026.0,14035.0
1027.0,11667.0
1028.0,8140.0
1029.0,10535.0
1030.0,11278.0
1032.0,23704.0
1035.0,8903.0
1036.0,15504.0
1038.0,11646.0
1040.0,9630.0
1042.0,10444.0
1043.0,7742.0
1045.0,13333.0
1046.0,8148.0
1047.0,9375.0
1048.0,12059.0
1049.0,20930.0
1050.0,7826.0
1051.0,17200.0
1053.0,10092.0
1054.0,12915.0
1055.0,8333.0
1056.0,12857.0
1057.0,10000.0
1058.0,10133.0
1059.0,17797.0
1061.0,10435.0
1062.0,14966.0
1063.0,9962.0
1064.0,11905.0
1065.0,27778.0
1067.0,11250.0
1068.0,11632.0
1069.0,12174.0
1070.0,12174.0
1071.0,11667.0
1072.0,12083.0
1073.0,11429.0
1075.0,9155.0
1076.0,9048.0
1077.0,12308.0
1078.0,14667.0
1079.0,8000.0
1080.0,9459.0
1081.0,7639.0
1082.0,9615.0
1085.0,13000.0
1087.0,8497.0
1088.0,14091.0
1089.0,8720.0
1090.0,8755.0
1091.0,9113.0
1092.0,9200.0
1095.0,10070.0
1096.0,8824.0
1097.0,11098.0
1098.0,7804.0
1101.0,18649.0
1102.0,9825.0
1105.0,10612.0
1106.0,10593.0
1108.0,7965.0
1109.0,8000.0
1110.0,18750.0
1111.0,9333.0
1112.0,9333.0
1113.0,9444.0
1114.0,10667.0
1116.0,19780.0
1117.0,8889.0
1118.0,13077.0
1120.0,9200.0
1121.0,9167.0
1122.0,9783.0
1124.0,9145.0
1127.0,29545.0
1128.0,9200.0
1131.0,8522.0
1133.0,7843.0
1134.0,12000.0
1136.0,8451.0
1138.0,9865.0
1139.0,15000.0
1140.0,9714.0
1141.0,9286.0
1145.0,10838.0
1146.0,7857.0
1147.0,12132.0
1148.0,8762.0
1149.0,11285.0
1153.0,9583.0
1154.0,16667.0
1156.0,8785.0
1158.0,11607.0
1160.0,11789.0
1162.0,8000.0
1163.0,10000.0
1167.0,8686.0
1169.0,17062.0
1170.0,15094.0
1171.0,7822.0
1173.0,14545.0
1175.0,12455.0
1176.0,17073.0
1177.0,8462.0
1178.0,8571.0
1179.0,9627.0
1180.0,7914.0
1181.0,9215.0
1184.0,9083.0
1185.0,14444.0
1188.0,14606.0
1189.0,8333.0
1190.0,11416.0
1191.0,15500.0
1192.0,8529.0
1193.0,8571.0
1194.0,9130.0
1196.0,11290.0
1197.0,12769.0
1199.0,11429.0
1200.0,10602.0
1204.0,12585.0
1205.0,10196.0
1206.0,25403.0
1207.0,8488.0
1212.0,17333.0
1213.0,25670.0
1214.0,10417.0
1215.0,8036.0
1217.0,9846.0
1219.0,9143.0
1220.0,10452.0
1221.0,10800.0
1222.0,10618.0
1225.0,10952.0
1226.0,9054.0
1228.0,16245.0
1234.0,10588.0
1235.0,13860.0
1236.0,8163.0
1238.0,14222.0
1240.0,20606.0
1241.0,19950.0
1243.0,12609.0
1245.0,12727.0
1248.0,11931.0
1249.0,10714.0
1250.0,8333.0
1251.0,10308.0
1252.0,13158.0
1253.0,8667.0
1255.0,9455.0
1256.0,10000.0
1257.0,8485.0
1259.0,10455.0
1260.0,11364.0
1261.0,10833.0
1262.0,11818.0
1263.0,11304.0
1264.0,8636.0
1265.0,8636.0
1269.0,16429.0
1270.0,10114.0
1273.0,12381.0
1274.0,12903.0
1275.0,13178.0
1276.0,8522.0
1277.0,8000.0
1279.0,16622.0
1282.0,9886.0
1283.0,10490.0
1284.0,10000.0
1285.0,19149.0
1287.0,21089.0
1288.0,13793.0
1289.0,13077.0
1295.0,20833.0
1296.0,25714.0
1297.0,17925.0
1298.0,9075.0
1299.0,9211.0
1300.0,25000.0
1301.0,9191.0
1302.0,8020.0
1304.0,8490.0
1305.0,8571.0
1313.0,10000.0
1314.0,10351.0
1319.0,12154.0
1322.0,9000.0
1325.0,7727.0
1326.0,9091.0
1327.0,14444.0
1328.0,8000.0
1330.0,18261.0
1331.0,8923.0
1333.0,8806.0
1351.0,9000.0
1364.0,9600.0
1382.0,8829.0
1394.0,7917.0
1432.0,7761.0
1485.0,7866.0
1505.0,8807.0
1521.0,8021.0
1575.0,8421.0
1584.0,9167.0
1601.0,8235.0
1603.0,9375.0
1612.0,7746.0
1621.0,7807.0
1622.0,8278.0
1628.0,7619.0
1633.0,8088.0
1644.0,8219.0
1646.0,8571.0
1652.0,8750.0
1690.0,19186.0
1692.0,38194.0
1693.0,24433.0
1694.0,26281.0
1695.0,8441.0
1696.0,28302.0
1697.0,32609.0
1701.0,8846.0
1702.0,45067.0
1704.0,17273.0
1705.0,37500.0
1706.0,16509.0
1707.0,28328.0
1708.0,10577.0
1709.0,12800.0
1710.0,38333.0
1711.0,18696.0
1713.0,21436.0
1714.0,25200.0
1715.0,23529.0
1717.0,21795.0
1718.0,31818.0
1719.0,19286.0
1720.0,19545.0
1721.0,21429.0
1722.0,23194.0
1723.0,23194.0
1724.0,27008.0
1725.0,19318.0
1726.0,17513.0
1727.0,46429.0
1728.0,20000.0
1729.0,25833.0
1730.0,24563.0
1731.0,20923.0
1732.0,30488.0
1733.0,21088.0
1735.0,48387.0
1736.0,31250.0
1737.0,18305.0
1738.0,22383.0
1739.0,16562.0
1740.0,75000.0
1741.0,33516.0
1742.0,32959.0
1743.0,8571.0
1744.0,52778.0
1745.0,11176.0
1746.0,9434.0
1748.0,14652.0
1749.0,16484.0
1750.0,15278.0
1751.0,15333.0
1752.0,23823.0
1753.0,21538.0
1754.0,17250.0
1755.0,13839.0
1756.0,20000.0
1757.0,15455.0
1758.0,12500.0
1759.0,22400.0
1760.0,27857.0
1761.0,25091.0
1762.0,9242.0
1763.0,38816.0
1764.0,22654.0
1765.0,21818.0
1766.0,32500.0
1768.0,19167.0
1769.0,13846.0
1770.0,16154.0
1771.0,7789.0
1772.0,19538.0
1773.0,58500.0
1774.0,43182.0
1775.0,14503.0
1776.0,39286.0
1777.0,12775.0
1778.0,23234.0
1779.0,26978.0
1780.0,8000.0
1781.0,9047.0
1782.0,24667.0
1783.0,16723.0
1784.0,15286.0
1785.0,14545.0
1786.0,17857.0
1787.0,23746.0
1789.0,25720.0
1790.0,41667.0
1791.0,11111.0
1792.0,35000.0
1793.0,24930.0
1795.0,13912.0
1796.0,29600.0
1797.0,41152.0
1799.0,30000.0
1800.0,32647.0
1802.0,28657.0
1803.0,29630.0
1804.0,36122.0
1805.0,28750.0
1806.0,28376.0
1807.0,24533.0
1809.0,24934.0
1810.0,26000.0
1811.0,17487.0
1812.0,27857.0
1813.0,21053.0
1814.0,22078.0
1815.0,15741.0
1816.0,24138.0
1817.0,18177.0
1818.0,17634.0
1819.0,20152.0
1820.0,17857.0
1821.0,17857.0
1822.0,10800.0
1823.0,20000.0
1825.0,13400.0
1827.0,21887.0
1829.0,21801.0
1831.0,21026.0
1832.0,29730.0
1833.0,23364.0
1834.0,23333.0
1835.0,58333.0
1836.0,20492.0
1837.0,18053.0
1838.0,48811.0
1839.0,23171.0
1840.0,23369.0
1841.0,10052.0
1842.0,23704.0
1843.0,19231.0
1844.0,51515.0
1845.0,39106.0
1847.0,13125.0
1849.0,23951.0
1850.0,23951.0
1851.0,18657.0
1852.0,15000.0
1853.0,20192.0
1855.0,20556.0
1856.0,15000.0
1857.0,24014.0
1858.0,14062.0
1859.0,24938.0
1860.0,19444.0
1861.0,22118.0
1862.0,14000.0
1863.0,11047.0
1864.0,12677.0
1865.0,17143.0
1867.0,24012.0
1868.0,29032.0
1870.0,26211.0
1871.0,19142.0
1872.0,25000.0
1873.0,30500.0
1874.0,20752.0
1876.0,21667.0
1877.0,40625.0
1878.0,55952.0
1880.0,27300.0
1881.0,27593.0
1883.0,7674.0
1885.0,25333.0
1886.0,24000.0
1887.0,31703.0
1888.0,30281.0
1889.0,18000.0
1891.0,33333.0
1892.0,46018.0
1893.0,32000.0
1894.0,8333.0
1895.0,16212.0
1896.0,35928.0
1897.0,20548.0
1898.0,17857.0
1899.0,18866.0
1900.0,19841.0
1901.0,19852.0
1902.0,41467.0
1903.0,16952.0
1904.0,18919.0
1905.0,24872.0
1910.0,20000.0
1912.0,10800.0
1913.0,17500.0
1914.0,17742.0
1915.0,13750.0
1916.0,50826.0
1917.0,18947.0
1918.0,16762.0
1919.0,18852.0
1920.0,16923.0
1921.0,84619.0
1923.0,20000.0
1924.0,20500.0
1925.0,20500.0
1926.0,18636.0
1927.0,20500.0
1929.0,16667.0
1930.0,76923.0
1931.0,23077.0
1932.0,17949.0
1933.0,24600.0
1934.0,18848.0
1935.0,21244.0
1938.0,44643.0
1939.0,20000.0
1940.0,28148.0
1941.0,20771.0
1942.0,18000.0
1943.0,24775.0
1944.0,49231.0
1945.0,8958.0
1946.0,18333.0
1947.0,39000.0
1948.0,39000.0
1949.0,58333.0
1950.0,20325.0
1951.0,36000.0
1952.0,24533.0
1953.0,40476.0
1954.0,39000.0
1955.0,14286.0
1956.0,13571.0
1957.0,15169.0
1958.0,14398.0
1959.0,10337.0
1961.0,41860.0
1962.0,45714.0
1963.0,41509.0
1964.0,15686.0
1965.0,30000.0
1966.0,31707.0
1967.0,30000.0
1968.0,40000.0
1969.0,22857.0
1970.0,30882.0
1971.0,16800.0
1972.0,25000.0
1973.0,8911.0
1974.0,25000.0
1975.0,29359.0
1976.0,19886.0
1977.0,35000.0
1978.0,11785.0
1979.0,18571.0
1980.0,40000.0
1983.0,40889.0
1984.0,44828.0
1985.0,26000.0
1986.0,17273.0
1987.0,30000.0
1988.0,31484.0
1989.0,50303.0
1990.0,9655.0
1991.0,12143.0
1992.0,29856.0
1993.0,21375.0
1994.0,13659.0
1995.0,26286.0
1996.0,17219.0
1998.0,42857.0
1999.0,18235.0
2000.0,19831.0
2001.0,28313.0
2002.0,35473.0
2003.0,22917.0
2004.0,41667.0
2005.0,26795.0
2006.0,15138.0
2007.0,15714.0
2008.0,21778.0
2009.0,13934.0
2010.0,23636.0
2011.0,23810.0
2012.0,35714.0
2014.0,23333.0
2015.0,68966.0
2016.0,25000.0
2017.0,18549.0
2018.0,14216.0
2019.0,8533.0
2020.0,15674.0
2021.0,27067.0
2022.0,8960.0
2023.0,42857.0
2024.0,26000.0
2025.0,14667.0
2027.0,19931.0
2028.0,17671.0
2029.0,17273.0
2030.0,49180.0
2031.0,39557.0
2032.0,18592.0
2033.0,33333.0
2034.0,36000.0
2035.0,38333.0
2036.0,26222.0
2037.0,76190.0
2038.0,28468.0
2039.0,30918.0
2040.0,41667.0
2041.0,19710.0
2042.0,59091.0
2043.0,13770.0
2044.0,14117.0
2045.0,10753.0
2046.0,17188.0
2047.0,56140.0
2048.0,36254.0
2049.0,12903.0
2050.0,15865.0
2051.0,23333.0
2052.0,28028.0
2053.0,18800.0
2054.0,25000.0
2055.0,20000.0
2056.0,24947.0
2057.0,25455.0
2058.0,17500.0
2059.0,33333.0
2060.0,25600.0
2062.0,24756.0
2064.0,17500.0
2067.0,69231.0
2068.0,41176.0
2069.0,38554.0
2070.0,28261.0
2071.0,27083.0
2072.0,26800.0
2073.0,48000.0
2074.0,28571.0
2075.0,13418.0
2076.0,8462.0
2077.0,11971.0
2078.0,21429.0
2080.0,54667.0
2082.0,22078.0
2083.0,39286.0
2084.0,25714.0
2086.0,35556.0
2087.0,21000.0
2088.0,19091.0
2089.0,29600.0
2090.0,11429.0
2091.0,10417.0
2092.0,8571.0
2093.0,15385.0
2094.0,20636.0
2095.0,19597.0
2096.0,27778.0
2097.0,18261.0
2098.0,21081.0
2099.0,23529.0
2100.0,18878.0
2101.0,42553.0
2102.0,7850.0
2103.0,11364.0
2105.0,17273.0
2106.0,24675.0
2107.0,39863.0
2108.0,17217.0
2109.0,8658.0
2110.0,21531.0
2112.0,8500.0
2114.0,12083.0
2115.0,15972.0
2116.0,15909.0
2117.0,44078.0
2118.0,40000.0
2120.0,26500.0
2121.0,10000.0
2122.0,27231.0
2124.0,44000.0
2125.0,35333.0
2126.0,26690.0
2127.0,27027.0
2128.0,22400.0
2130.0,18857.0
2131.0,48214.0
2132.0,21930.0
2133.0,27083.0
2134.0,8852.0
2135.0,53933.0
2136.0,11333.0
2137.0,21638.0
2138.0,23438.0
2140.0,21053.0
2141.0,29297.0
2142.0,7778.0
2143.0,26145.0
2144.0,54585.0
2145.0,17742.0
2146.0,26087.0
2147.0,26000.0
2149.0,35789.0
2150.0,20603.0
2151.0,42623.0
2152.0,20301.0
2153.0,36111.0
2154.0,17368.0
2155.0,59140.0
2156.0,15417.0
2157.0,20000.0
2159.0,17270.0
2160.0,41420.0
2161.0,8286.0
2163.0,16667.0
2164.0,46250.0
2166.0,20625.0
2167.0,54585.0
2169.0,9350.0
2171.0,30000.0
2172.0,19091.0
2173.0,36719.0
2174.0,22424.0
2175.0,23009.0
2176.0,21111.0
2177.0,52350.0
2178.0,22333.0
2179.0,16667.0
2180.0,19167.0
2181.0,17083.0
2182.0,25385.0
2183.0,26000.0
2184.0,9901.0
2185.0,14375.0
2186.0,21212.0
2187.0,22273.0
2188.0,15349.0
2189.0,21469.0
2190.0,15625.0
2191.0,27926.0
2192.0,16514.0
2194.0,18519.0
2195.0,16071.0
2196.0,56069.0
2197.0,15238.0
2198.0,26263.0
2200.0,18464.0
2201.0,23469.0
2202.0,7609.0
2203.0,13194.0
2204.0,16750.0
2206.0,20732.0
2207.0,35885.0
2208.0,12836.0
2209.0,23126.0
2212.0,16296.0
2213.0,25455.0
2214.0,18721.0
2215.0,17500.0
2216.0,43860.0
2217.0,37596.0
2218.0,45131.0
2219.0,25571.0
2220.0,15385.0
2221.0,23624.0
2222.0,18000.0
2223.0,15385.0
2224.0,19585.0
2225.0,27076.0
2226.0,15663.0
2227.0,16304.0
2229.0,18254.0
2230.0,46000.0
2231.0,18261.0
2232.0,17600.0
2233.0,36735.0
2234.0,18000.0
2236.0,25000.0
2238.0,65000.0
2239.0,15058.0
2240.0,28153.0
2241.0,13146.0
2242.0,24510.0
2243.0,14800.0
2244.0,22500.0
2245.0,17917.0
2246.0,61395.0
2247.0,16667.0
2248.0,48333.0
2249.0,11077.0
2250.0,19178.0
2251.0,26562.0
2253.0,16216.0
2255.0,32600.0
2256.0,18500.0
2257.0,27273.0
2258.0,14286.0
2260.0,19565.0
2261.0,17956.0
2262.0,17895.0
2264.0,24313.0
2265.0,17000.0
2266.0,22857.0
2267.0,35320.0
2268.0,17333.0
2270.0,56039.0
2271.0,8760.0
2272.0,22857.0
2273.0,28740.0
2274.0,40200.0
2275.0,24000.0
2276.0,25000.0
2278.0,18750.0
2279.0,24231.0
2281.0,18679.0
2282.0,14714.0
2284.0,17424.0
2285.0,16667.0
2287.0,23174.0
2290.0,36731.0
2292.0,17778.0
2293.0,17500.0
2294.0,22105.0
2296.0,18095.0
2297.0,24138.0
2298.0,20476.0
2299.0,23212.0
2301.0,13041.0
2302.0,20000.0
2303.0,48811.0
2304.0,21111.0
2305.0,17647.0
2306.0,14320.0
2307.0,16364.0
2308.0,14800.0
2309.0,20299.0
2310.0,20168.0
2311.0,22676.0
2312.0,17262.0
2313.0,12734.0
2314.0,24000.0
2315.0,12778.0
2316.0,12407.0
2317.0,19333.0
2319.0,31176.0
2320.0,25000.0
2321.0,25667.0
2322.0,25171.0
2323.0,60000.0
2324.0,30944.0
2325.0,29500.0
2326.0,22051.0
2327.0,41739.0
2328.0,16807.0
2329.0,34091.0
2330.0,22148.0
2331.0,20238.0
2332.0,49342.0
2333.0,33068.0
2334.0,22138.0
2335.0,14286.0
2336.0,9574.0
2337.0,19672.0
2338.0,62500.0
2339.0,28529.0
2341.0,18875.0
2342.0,22556.0
2343.0,15378.0
2344.0,15844.0
2345.0,15156.0
2347.0,23377.0
2348.0,36842.0
2350.0,20588.0
2351.0,20774.0
2352.0,23725.0
2353.0,8732.0
2354.0,16667.0
2355.0,19000.0
2356.0,19048.0
2357.0,24706.0
2358.0,20000.0
2359.0,22500.0
2360.0,19563.0
2361.0,18000.0
2362.0,19672.0
2364.0,60000.0
2365.0,10889.0
2367.0,20909.0
2368.0,20740.0
2369.0,28889.0
2370.0,17000.0
2371.0,11000.0
2372.0,41401.0
2373.0,21923.0
2374.0,22308.0
2375.0,20263.0
2376.0,26923.0
2377.0,31250.0
2379.0,23438.0
2380.0,9829.0
2382.0,16829.0
2383.0,14286.0
2384.0,17263.0
2386.0,21190.0
2387.0,31579.0
2388.0,9694.0
2389.0,16265.0
2390.0,46250.0
2391.0,37240.0
2392.0,25806.0
2393.0,67200.0
2395.0,15909.0
2398.0,24286.0
2399.0,14889.0
2400.0,32444.0
2402.0,23750.0
2403.0,42857.0
2404.0,8880.0
2405.0,10081.0
2406.0,27500.0
2407.0,24062.0
2408.0,7738.0
2409.0,27619.0
2410.0,12667.0
2411.0,39545.0
2413.0,28551.0
2416.0,14436.0
2417.0,18190.0
2418.0,26000.0
2419.0,14583.0
